116,mingle,vt. 混合 vi. 联合， 交际
117,miscreant,adj. 极恶的， 协道的， 异端的 n. 罪大恶极的人， 恶棍， 异端
118,mulish,adj. 骡的， 执拗的
119,nauseate,v. 作呕， 产生恶感， 厌恶
120,nettle,n. 荨麻 v. 以荨麻刺， 激怒
121,neutralize,v. 使中立， 使成中立地带， 中和
122,nil,n. 无，全无，零
123,obeisance,n. 鞠躬， 敬礼
124,opportune,adj. 合适的， 适当的
125,panoramic,adj. 全景的
126,partial,adj. 部分的，偏袒的，偏爱的 n. 泛音
127,partisan,adj. 效忠的， 献身的， 盲目推崇的，党派性的 n. 党羽， 同党的人， 游击队员
128,patronize,vt. 资助， 屈尊俯就地对待…， 经常光顾
129,paucity,n. 少数，少量，缺乏
130,peck,v. 啄，啄食 n. 啄痕，啄食，轻吻 n. 配克，大量
131,perforate,v. 穿孔于， 刺穿 adj. 有孔的
132,perfunctory,adj. 草率的， 敷衍的
133,perish,vt. 毁减，死亡 vi. 毁灭
134,persiflage,n. 挖苦， 嘲弄
135,pinpoint,n. 极小之物 v. 精确地找到， 准确地轰炸
136,placid,adj. 安静的， 平和的
137,pleat,n. 褶， 褶状物 v. 打褶
138,pliant,adj. 易受影响的， 易弯的
139,plod,v. 沉重地走， 辛勤工作， 孜孜从事 n. 沉重的步伐， 辛勤工作
140,prevaricate,v. 支吾其辞，搪塞，推诿
141,prolix,adj. 罗嗦的， 冗长的
142,prostrate,adj. 拜倒的， 降伏的， 伏地的 vt. 使拜倒， 使屈服， 俯伏
143,quarry,n. 采石场， 猎获物， 出处，被追逐的目标 v. 挖出， 苦心找出
144,react,vt. 作出反应 vi. 起反应， 起作用， 反攻
145,reactionary,adj. 反动的， 反动主义的， 反对改革的 n. 反动者， 反动主义者
146,reassure,v. 使...安心， 再保证
147,rebuff,n. 断然拒绝，严厉拒绝，漠不关心 v. 严厉拒绝
148,reconnoiter,v. 侦察， 勘查， 勘测
149,relevant,adj. 相关的， 切题的， 中肯的
150,relish,n. 滋味， 享受， 爱好， 调味品 vt. 加调味料， 享受， 品味 vi. 有滋味
151,remorse,n. 懊悔，悔恨 n.
152,renovate,vt. 更新，革新，刷新
153,replenish,vt. 补充，再装满 vi. 补充
154,retard,n. 阻止，迟延，减速 vt. 妨碍，迟延，拖住 vi. 受到延迟
155,retort,v. 反驳， 回嘴， 反击 n. 反驳， 顶嘴 n. 蒸馏器
156,retouch,v. 润饰， 修整 n. 润饰，修整
157,retrospective,adj. 回顾的， 向后看的， 怀旧的 n. 作品回顾展出
158,rupture,n. 破裂， 断裂 v. 使破裂
159,sand,n. 砂， 沙滩 v. 撒沙， 以沙掩盖
160,satire,n. 讽刺文， 讽刺
161,scorch,v. （使）烧焦， 变焦， （使）枯萎 n. 烧焦
162,scotch,vi. 弄伤；制止转动；扑灭；镇压 n. 刻痕 adj. （Scotch）苏格兰人的；苏格兰语的
163,serpentine,adj. 蛇的， 层层卷绕的， 阴险的 n. 蛇纹石， 古时候大炮的一种， S字曲线 vi. 像蛇般行进，缓慢地流
164,shrug,n. 耸肩 v. 耸肩
165,slight,n. 轻蔑 adj. 轻微的，纤细的，脆弱的 vt. 轻视，忽略
166,solicitous,adj. 热心的，热切想要...的，热切期望
167,solid,adj. 固体的，结实的，可靠的，实心的 n. 固体，实心
168,spectator,n. 观众， 旁观者
169,spiny,adj. 多针的， 尽是尖刺的， 尖刺状的
170,spleen,n. 脾， 脾气， 怒气
171,squabble,v. （为琐事）争论，口角  n. 争论，口角
172,squint,v. 使变斜视眼， 斜视，眯眼看，偏移，窥视 n. 斜视，斜孔小窗 adj. 斜视的，斜的
173,stamina,n. 持久力;耐力;毅力
174,startle,n. 惊愕， 惊恐 v. 吃惊， 使...惊愕
175,stifle,v. 使不能呼吸， 窒息， 抑制
176,strut,n. 高视阔步，支柱，抗压材 v. 趾高气扬地走，用支柱支撑
177,stunt,n. 特技， 阻碍成长 vt. 阻碍成长， 表演特技
178,stygian,adj. 地狱的， 阴暗的， 幽暗的，冥河的
179,stymie,n. 困难境地 vt 使...处于困难境地
180,sullen,adj. 愠怒的， 闷闷不乐的， 阴沉的
181,synergic,adj. 协作的，合作的
182,tactless,adj. 无机智的， 不机敏的， 不得体的
183,tangible,adj. 有形的， 可触摸的， 确凿的， 实际的
184,tantrum,n. 发脾气， 发怒
185,tedious,adj. 沉闷的， 单调乏味的
186,teeter,vi. 摇摆， 摇摇欲坠， 犹豫不决，上下往复的运动 n. 翘翘板
187,tenable,adj. 站得住脚的， 无懈可击的
188,terminology,n. 术语，术语学
189,turgid,adj. 浮肿的， 浮夸的
190,ubiquitous,adj. 到处存在的，遍在的
191,underdog,n. 牺牲者，受害者，输家
192,undergird,vt. 从底层加固，加强
193,understudy,v. 充当（某角色的）候补演员 n. 候补演员
194,vaccinate,v. 预防接种
195,versatile,adj. 多才多艺的，多方面的，通用的，
196,vicarious,adj.（想像别人苦乐情况）间接体验的； 替代别人的； 代理的； 受委托的
197,victimize,vt. 使牺牲， 使受骗
198,warp,n. 弯，歪曲，乖僻 vt. 弄歪，翘曲
199,wretched,adj. 可怜的， 不幸的， 卑鄙的，质量差的，恶劣的
200,wry,adj. 扭歪的， 歪曲的， 歪斜的 v. （使）扭曲
