80,harbor,n. 海港，避难所 vt. 庇护，心怀，窝藏 vi. 进入避祸所，生存
81,hardy,adj. 坚强的；勇敢的；能吃苦耐劳的；鲁莽的  n. 强壮的人；耐寒植物；
82,haunt,n. 常到的地方 vt. 常到，缠住，出没(像鬼魂一样) vi. 徘徊，出没(像鬼魂一样)
83,hauteur,n. 傲慢
84,heterodox,adj. 异端的， 非正统的
85,impostor,n. 冒充者， 骗子
86,impugn,vt. 责难， 抨击， 攻击
87,inclement,adj. 天气严酷(寒冷的，恶劣的，狂风暴雨)
88,incumbent,adj. 凭依的， 依靠的， 负有义务的 n. 领圣职的俸禄的牧师， 在职者
89,incursion,n. 侵犯， 入侵
90,inducement,n. 诱因，动机，刺激物
91,ingenious,adj. 机灵的，精制的，有独创性的
92,ingrained,adj. 根深蒂固的 adj. 深嵌入纺织品或纤维的 动词ingrain的过去式和过去分词
93,insouciant,adj. 漫不经心的， 漠不关心的，无忧无虑的
94,intransigent,adj. 非妥协性的 n. 不妥协的人
95,inveigle,vt. 诱骗， 诱使
96,irk,vt. 使厌倦， 使苦恼 n. 厌倦，苦恼
97,jocular,adj. 好笑的，滑稽的，诙谐的
98,judicious,adj. 头脑精明的，贤明的，判断正确的
99,laconic,adj. 简洁的，言简意赅的
100,lampoon,n. 讽刺文章 v. 讽刺 vt. 嘲讽
101,mandatory,adj. 命令的， 强制性的， 受委托的 n. 受托管理者
102,mangle,vt. 碾压(损坏，乱切) n. 碾压机
103,mash,n. 麦芽浆，糊状物，土豆泥 v. 把…捣成糊状 v. 挑逗，调情
104,menial,adj. 适合仆人做的， 卑微的 n. 佣人，家仆，卑贱的人
105,mishap,n. 不幸之事， 灾祸， 恶运
106,mongrel,n. 杂种动物，杂交植物，混血儿 adj. 杂种的，杂交的，混血的
107,mottle,vt. 使成杂色，弄成斑驳 n. 斑点，杂色
108,mournful,adj. 悲恸的， 悲哀的， 令人惋惜的
109,nascent,adj. 发生中的，开始存在的，初期的
110,nautical,adj. 海上的， 航海的， 船员的
111,nexus,n. 连系(联络， 关系， 网络， 节， 段， 连杆， 连接)
112,nibble,n. 轻咬， 啃 v. 一点点地咬， 慢慢啃，吹毛求疵
113,novel,adj. 新奇的 n. 小说
114,nudge,vt. 轻推，引起注意，接近 vi. 轻推
115,oath,n. 誓言，誓约，咒骂语
116,obstinate,adj. 固执的， 倔强的，不易屈服的，（病）难治的
117,obtuse,adj. 钝的， 不尖的， 圆头的
118,outmaneuver,v. 以策略制胜，以机动性胜过
119,palatial,adj. 宫殿般的， 具有宫殿特色的，宏伟的
120,palliate,vt. 减轻， 缓和， 辩解
121,paltry,adj. 微不足道的，琐碎的，无价值的
122,paramount,adj. 极为重要的 Paramount. 派拉蒙(美电影公司)
123,parch,v. 炒， 烤干， 焦干
124,part,n. 部份，零件，角色，部位 vt. 分开，分离，分配 vi. 分离，离开 adv. 部份地 adj. 分离的
125,patrician,adj. 贵族的， 显贵的 n. 贵族
126,peculiarity,n. 特质， 特性， 怪癖， 古怪
127,peer,vi. 凝视，盯着看；窥视 vt. 封为贵族；与…同等 n. 贵族；同等的人
128,perilous,adj. 危险的，冒险的
129,persecute,vt. 迫害
130,perturb,v. 扰乱，使混乱，使心慌
131,pessimistic,adj. 悲观的， 悲观主义的
132,pilfer,v. 盗， 偷， 窃
133,pirate,n. 海盗，盗印者，侵犯专利权者  vt. &amp;vi. 侵犯版权，翻印，掠夺
134,placebo,n. 安慰剂，安慰话
135,plummet,n. 铅锤，铅垂线 vi. 垂直落下，暴跌
136,portentous,adj. 前兆的， 不吉的 adj. 令人惊讶的，难以置信的 adj. 自大的，摆架子的
137,potentiate,vt.加强，赋与力量
138,precursor,n. 先驱者，前导，先进者
139,prevalent,adj. 流行的， 普遍的
140,propagate,vt. &amp;vi. 繁殖，扩增，传播，传送
141,proprietary,adj. 专利的， 所有权的 n. 所有权， 所有人
142,prowl,n. 潜行， 徘徊， 悄悄踱步 v. 潜行以觅食， 窥伺， 逡巡于
143,pseudonym,n. 匿名， 假名， 笔名
144,purlieu,n. 边缘地， 常去的地方， 范围， 界限
145,recidivate,vi. 复犯， 再犯
146,reel,n. 卷筒，线轴 vi. 蹒跚地走，旋转，骚乱，退缩，摇晃 vt. 卷，卷...于轴上， 旋转
147,referee,n. 仲裁人，调解人，裁判员 vt. &amp;vi. 仲裁，裁判
148,regenerate,vt. 再生(回收，革新) adj. 再生的(更新的，革新的)
149,reiterate,vt. 反覆地说，反覆地做
150,relentless,adj.不懈的； 坚韧的，不屈不挠的； 不间断的； 未减轻的
151,reluctant,adj. 不情愿的，勉强的
152,remodel,vt. 改造， 改型， 改变
153,requite,vt. 报答， 报酬， 还礼，报复
154,retinue,n. 侍从， 随员
155,rider,n. 骑士， 附件， 扶手
156,royalty,n. 皇家， 皇族 n. 版税
157,ruffle,n. 绉褶， 生气， 褶裥饰边，涟漪 vt. 弄绉， 给...打褶皱， 扰乱 vi. 变皱，发脾气
158,ruthless,adj. 残忍的， 无情的
159,salutation,n. 招呼，致敬，问候 n. (信函开头)称呼语
160,sanctimonious,adj. 伪装虔诚的
161,satirize,v. 讽刺
162,savvy,v.知道，了解 n.机智； 头脑； 理解； 悟性 adj.有见识的，懂实际知识的，通情达理的
163,scurrilous,adj. 说话粗鄙恶劣的，嘴损的，下流的，恶言诽谤的
164,sensitive,adj. 敏感的，灵敏的，易受伤害的，感光的，善解人意的  n. 敏感的人
165,shred,vt.&amp; vi. 撕成碎片，变成碎片 n. 碎布条，细片，些少
166,signal,n. 信号，导火线，动机 vt. 发信号，标志 vi. 发信号 adj. 显著的
167,singe,v. (轻微地)烧焦，烫焦 vt. 烤焦
168,slipshod,adj. 粗枝大叶的(随便的，潦草的，不整洁的)
169,smarmy,adj. 令人厌烦的， 爱说奉承话的
170,snarl,v. 吼叫， 怒骂， 纠缠，混乱 n. 混乱，缠结，咆哮
171,sophism,n. 诡辩
172,squat,n. 蹲 adj. 蹲着的， 矮胖胖的 v. 蹲下， 坐
173,stipulate,vt. &amp;vi. 规定，保证 adj. 有明文规定的
174,stockade,n. 栅栏， 围栏 vt. (用围栏)围
175,stringent,adj. 严格的， (银根)紧缩的， 变紧的
176,subjugate,vt. 征服， 使服从， 抑制
177,substantial,n. 重要部份， 本质 adj. 大量的， 实质上的， 有内容的
178,summary,n. 摘要，概要 adj. 摘要的，简略的
179,suppress,vt. 镇压，使...止住，禁止
180,surmount,vt. 克服， 越过，登上...最高点
181,suture,n. 缝合， 缝合处， 缝合用的线 vt. 缝合
182,tantalize,vi. 逗惹，吊胃口， 令人可望而不可及 vt. 使着急
183,tantamount,adj. 同等的， 相等的， 相当于
184,ticklish,adj. 难对付的，易怒的，怕痒的
185,torrid,adj. 酷热的，热情的，快速的
186,trudge,n. 沉重的步伐 v. 沉重地走， 蹒跚地走
187,uncanny,adj. 神秘的， 不可思议的
188,understate,v. 打著折扣说，保守地说，少说
189,unflappable,adj. 镇定的， 从容不迫的
190,unkempt,adj. 乱蓬蓬的(未加雕琢，不整洁的)
191,uphold,v. 支撑， 赞成， 鼓励
192,valediction,n. 告别，告别演说， 告别词
193,vault,n. 窖，地下室，撑竿跳 vt. 做成圆拱形，撑竿跳跃 vi. 跳跃
194,vaunt,vt. 吹嘘 n. 夸张
195,vicious,adj. 恶毒的， 恶意的， 凶残的， 剧烈的， 严重的
196,vigilant,adj. 警醒的， 警戒著的， 警惕的
197,vitriolic,adj. 硫酸的，像硫酸的，刻薄的
198,vocation,n. 职业，行业，职务
199,waffle,n. 蛋奶烙饼，华夫饼 v. 闲聊
200,wholesome,adj. 有益健康的， 合乎卫生的， 健全的
